time;Flex6;GyroY;angle;filteredAngle
17808;671;6.11;18.90;19.19
17844;673;8.02;20.70;19.41
17880;673;4.00;20.70;19.63
17915;673;3.79;20.70;19.58
17951;665;4.56;13.50;18.06
17987;674;5.01;21.60;18.52
18023;672;7.93;19.80;18.66
18058;673;6.77;20.70;19.12
18094;673;5.52;20.70;19.42
18129;673;6.62;20.70;19.61
18165;673;10.14;20.70;19.92
18201;674;5.14;21.60;20.47
18237;673;8.61;20.70;20.51
18273;673;9.53;20.70;20.76
18309;669;7.56;17.10;20.22
18344;673;8.17;20.70;20.38
18380;674;5.05;21.60;20.70
18416;673;3.15;20.70;20.54
18452;673;-0.74;20.70;20.23
18487;673;-0.44;20.70;19.76
18523;673;-2.23;20.70;19.38
18558;671;-11.73;18.90;18.43
18594;673;-49.97;20.70;16.73
18630;671;-92.00;18.90;11.90
18666;674;-107.02;21.60;5.96
18702;675;-136.98;22.50;0.24
18738;670;-154.93;18.00;-7.12
18774;677;-127.70;24.30;-11.85
18809;676;-167.86;23.40;-14.30
18845;680;-117.99;27.00;-16.45
18881;680;-129.78;27.00;-14.64
18917;680;-82.92;27.00;-12.35
18953;675;-83.90;22.50;-8.13
18989;677;-114.76;24.30;-4.79
19024;679;-62.87;26.10;-2.15
19060;679;-55.72;26.10;3.65
19096;680;-36.85;27.00;9.56
19132;680;-13.35;27.00;16.08
19168;676;74.09;23.40;23.78
19204;679;-8.13;26.10;33.99
19239;679;58.21;26.10;38.31
19275;678;49.20;25.20;45.17
19311;679;10.88;26.10;49.08
19347;679;28.81;26.10;49.94
19383;680;13.73;27.00;51.18
19419;680;6.65;27.00;50.71
19454;679;7.98;26.10;49.57
19490;680;7.44;27.00;48.52
19526;681;5.61;27.90;47.50
19561;680;4.27;27.00;46.11
19597;679;3.81;26.10;44.48
19633;682;1.88;28.80;43.41
19668;681;1.03;27.90;42.07
19704;684;4.94;30.60;41.39
19740;683;2.42;29.70;40.73
19776;684;2.99;30.60;40.08
19812;684;9.45;30.60;39.59
19848;684;3.11;30.60;39.32
19884;685;3.15;31.50;38.79
19919;684;4.13;30.60;38.12
19954;678;2.80;25.20;36.37
19990;684;2.49;30.60;35.85
20026;683;2.37;29.70;35.19
20062;683;2.69;29.70;34.59
20098;683;2.26;29.70;34.07
